group	label	showSelected1
1	Cluster 1: 1921/3520 pixels shown, logFC -1.1 to 0.6, log10(p) 0.0 to 11.3	1
1	Cluster 21: 48/527 pixels shown, logFC -0.6 to 0.7, log10(p) 0.0 to 3.9	21
1	Cluster 23: 470/470 pixels shown, logFC -0.3 to 0.4, log10(p) 0.0 to 3.0	23
1	Cluster 29: 105/466 pixels shown, logFC -1.3 to 0.6, log10(p) 0.0 to 2.5	29
1	Cluster 40: 165/539 pixels shown, logFC -0.7 to 0.9, log10(p) 0.0 to 2.9	40
1	Cluster 51: 95/138 pixels shown, logFC -0.2 to 0.3, log10(p) 0.0 to 2.3	51
1	Cluster 59: 33/33 pixels shown, logFC -0.0 to 0.1, log10(p) 0.2 to 1.1	59
1	Cluster 75: 124/124 pixels shown, logFC -0.3 to 0.4, log10(p) 0.0 to 2.8	75
1	Cluster 83: 53/53 pixels shown, logFC -0.8 to 1.0, log10(p) 0.0 to 1.7	83
1	Cluster 87: 79/86 pixels shown, logFC -1.1 to -0.9, log10(p) 19.5 to 44.9	87
1	Cluster 89: 280/288 pixels shown, logFC -0.7 to 0.5, log10(p) 0.0 to 1.9	89
1	Cluster 101: 44/44 pixels shown, logFC -0.7 to 1.0, log10(p) 0.0 to 1.9	101
1	Cluster 102: 259/439 pixels shown, logFC -0.3 to 0.4, log10(p) 0.0 to 2.3	102
1	Cluster 103: 1/27 pixels shown, logFC -0.0 to 0.1, log10(p) 0.0 to 1.1	103
1	Cluster 106: 64/371 pixels shown, logFC -1.4 to 0.3, log10(p) 0.0 to 24.8	106
1	Cluster 116: 81/262 pixels shown, logFC -1.2 to -0.7, log10(p) 12.4 to 42.8	116
1	Cluster 119: 217/217 pixels shown, logFC -0.5 to 0.6, log10(p) 0.0 to 2.5	119
1	Cluster 125: 81/81 pixels shown, logFC -0.4 to 0.6, log10(p) 0.0 to 2.1	125
1	Cluster 126: 36/36 pixels shown, logFC -0.4 to 0.4, log10(p) 0.0 to 1.3	126
1	Cluster 133: 42/42 pixels shown, logFC -0.3 to 0.4, log10(p) 0.0 to 1.5	133
1	Cluster 137: 19/32 pixels shown, logFC -1.0 to -0.9, log10(p) 37.6 to 48.4	137
1	Cluster 161: 6/6 pixels shown, logFC -1.0 to -1.0, log10(p) 40.9 to 45.9	161
1	Cluster 163: 21/21 pixels shown, logFC -0.4 to 0.3, log10(p) 0.0 to 1.0	163
1	Cluster 170: 25/25 pixels shown, logFC -1.0 to 0.1, log10(p) 0.0 to 49.2	170
1	Cluster 172: 24/24 pixels shown, logFC -0.4 to 0.3, log10(p) 0.0 to 1.7	172
1	Cluster 179: 17/17 pixels shown, logFC -0.8 to 0.6, log10(p) 0.0 to 1.7	179
1	Cluster 183: 18/18 pixels shown, logFC -0.5 to 0.5, log10(p) 0.1 to 1.4	183
1	Cluster 184: 17/17 pixels shown, logFC -0.4 to 0.9, log10(p) 0.0 to 2.4	184
1	Cluster 193: 18/24 pixels shown, logFC -0.2 to 0.3, log10(p) 0.0 to 0.7	193
1	Cluster 196: 42/42 pixels shown, logFC -0.5 to 0.7, log10(p) 0.0 to 1.5	196
1	Cluster 205: 74/74 pixels shown, logFC -0.1 to 0.2, log10(p) 0.0 to 1.5	205
1	Cluster 216: 78/183 pixels shown, logFC -1.4 to -0.6, log10(p) 7.2 to 25.3	216
1	Cluster 228: 26/26 pixels shown, logFC 0.0 to 0.1, log10(p) 0.0 to 1.0	228
1	Cluster 239: 11/17 pixels shown, logFC -0.4 to 0.6, log10(p) 0.0 to 1.3	239
