x	y	showSelected1
3.54654266347813	2.58496250072116	1
2.60422605308447	0	2
1.39794000867204	0	3
2.38201704257487	0	4
2.34242268082221	0	5
2.96331551138611	2	6
3.29003461136252	2.32192809488736	7
2.41664050733828	1	8
2.91960102378411	0	9
1.79239168949825	0	10
2.48144262850231	0	11
1.50514997831991	0	12
1.93449845124357	1	13
2.13033376849501	0	14
2.00860017176192	1	15
1.79934054945358	0	16
2.73479982958885	1	17
2.52762990087134	1	18
1.91381385238372	0	19
1.60205999132796	1	20
2.72181061521255	1.58496250072116	21
2.31386722036915	1	22
2.67209785793572	0	23
2.99738638439731	1	24
2.22530928172586	0	25
2.82020145948564	1.58496250072116	26
2.53907609879278	0	27
2.61804809671209	0	28
2.66838591669	2	29
2.28555730900777	1	30
2.47421626407626	1	31
2.77378644498119	1	32
2.69372694892365	1	33
3.2087100199064	1	34
2.30102999566398	1	35
2.25285303097989	1	36
2.10380372095596	0	37
3.04414762087872	1	38
1.9912260756925	1	39
2.73158876518674	2	40
2.72835378202123	1	41
2.17318626841227	0	42
2.26245108973043	1	43
2.67486114073781	1	44
2.28555730900777	1	45
2.90200289135073	1.58496250072116	46
2.12385164096709	1.58496250072116	47
2.6159500516564	1	48
2.12057393120585	0	49
1.89762709129044	0	50
2.13987908640124	1	51
2.32428245529769	0	52
2.38021124171161	0	53
2.29003461136252	0	54
1.76342799356294	1	55
2.38381536598043	0	56
3.57691695596521	2	57
2.33243845991561	1.58496250072116	58
1.51851393987789	0	59
2.53907609879278	1	60
1.80617997398389	0	61
2.94987770403688	2	62
3.2792105126014	1.58496250072116	63
2.58206336291171	2	64
2.24551266781415	1.58496250072116	65
2.67117284271508	1	66
1.67209785793572	0	67
1.54406804435028	0	68
1.55630250076729	0	69
3.14519640611418	2	70
1.72427586960079	0	71
1.90848501887865	0	72
1.95904139232109	0	73
1.66275783168157	1	74
2.09342168516224	0	75
1.47712125471966	0	76
2.60745502321467	0	77
1.93951925261862	1	78
2.59439255037543	1	79
2.01283722470517	0	80
1.80617997398389	0	81
2.26007138798507	0	82
1.72427586960079	0	83
1.47712125471966	0	84
1.55630250076729	0	85
1.25527250510331	0	86
1.93449845124357	1	87
1.7160033436348	0	88
2.45939248775923	1	89
1.14612803567824	0	90
1.7160033436348	0	91
1.69897000433602	1	92
1.6232492903979	1	93
1.69897000433602	1	94
2.67851837904011	2	95
1.81291335664286	1	96
0.698970004336019	0	97
1.83250891270624	0	98
1.79239168949825	0	99
2.07918124604762	1	100
1.64345267648619	0	101
2.64246452024212	1	102
1.43136376415899	1	103
2.0899051114394	1	104
1.34242268082221	0	105
2.56937390961505	1	106
2.45636603312904	0	107
2.5092025223311	1	108
2.19589965240923	1	109
2.34439227368511	1	110
1.32221929473392	0	111
1.66275783168157	0	112
2.5705429398819	1	113
2.7701152947871	1	114
1.55630250076729	1	115
2.41830129131975	1	116
1.34242268082221	0	117
2.15533603746506	1.58496250072116	118
2.33645973384853	0	119
1.79934054945358	1	120
2.04532297878666	1	121
1.5910646070265	1	122
2.2718416065365	0	123
2	0	124
1.90848501887865	0	125
1.55630250076729	0	126
1.90308998699194	0	127
2.3384564936046	1	128
1.44715803134222	0	129
1.34242268082221	0	130
2.36172783601759	0	131
2.39967372148104	1	132
1.6232492903979	0	133
1.85125834871908	1.58496250072116	134
1.47712125471966	0	135
0.698970004336019	0	136
1.50514997831991	1	137
1.34242268082221	0	138
1.20411998265592	0	139
2.26481782300954	1	140
1.20411998265592	0	141
1.55630250076729	0	142
1.11394335230684	0	143
1.65321251377534	0	144
2.2380461031288	2.32192809488736	145
1.17609125905568	0	146
1.8750612633917	0	147
1.92941892571429	0	148
1.25527250510331	0	149
2.12057393120585	1	150
1.36172783601759	0	151
2.13033376849501	1.58496250072116	152
2.71349054309394	2	153
1.98227123303957	1	154
